source,target,relationship_type
REAG - 78 PARTICIPACOES LTDA,MARIA CANDIDA DE CAMPOS VERGANI BULHOES,company_to_socio
REAG - 78 PARTICIPACOES LTDA,I9 SERVICOS ADMINISTRATIVOS LTDA.,company_to_socio
REAG - OVERSEAS LTDA,ANTONIO JOSE SANTOS GUIMARAES,company_to_socio
REAG - OVERSEAS LTDA,REAG CAPITAL HOLDING S.A.,company_to_socio
REAG - OVERSEAS LTDA,RODOLFO TURELLI,company_to_socio
REAG - TRUST S.A,JOAO CARLOS FALBO MANSUR,company_to_socio
REAG - TRUST S.A,SILVANO GERSZTEL,company_to_socio
REAG - TRUST S.A,LEONARDO SOARES GRAPEIA,company_to_socio
REAG - TRUST S.A,CARLOS EDUARDO BENITEZ,company_to_socio
REAG - TRUST S.A,THIAGO SOUZA GRAMARI,company_to_socio
REAG - TRUST S.A,FERNANDO ANTONIO ALBINO DE OLIVEIRA,company_to_socio
REAG - 55 PARTICIPACOES LTDA,ANTONIO JOSE SANTOS GUIMARAES,company_to_socio
REAG - 55 PARTICIPACOES LTDA,I9 SERVICOS ADMINISTRATIVOS LTDA.,company_to_socio
REAG - GLASS- INDUSTRIA E COMERCIO LTDA,DANIEL MORAES FARIA,company_to_socio
REAG - GLASS- INDUSTRIA E COMERCIO LTDA,MARCIA DE CASSIA MORAES FARIA,company_to_socio
REAG - GLASS- INDUSTRIA E COMERCIO LTDA,JOSE LUIZ CORREIA FARIA,company_to_socio
REAG - TRUST ADMINISTRADORA DE RECURSOS LTDA,ARTHUR CAIXETA NOGUEIRA,company_to_socio
REAG - TRUST ADMINISTRADORA DE RECURSOS LTDA,MARCOS ANTONIO DA COSTA BAPTISTA,company_to_socio
REAG - TRUST ADMINISTRADORA DE RECURSOS LTDA,MARCOS FERREIRA COSTA,company_to_socio
REAG - TRUST ADMINISTRADORA DE RECURSOS LTDA,THIAGO SOUZA GRAMARI,company_to_socio
REAG - TRUST ADMINISTRADORA DE RECURSOS LTDA,REAG CAPITAL HOLDING S.A.,company_to_socio
REAG - COMERCIO LTDA,REUZELITA EDWIRGES DE ARAUJO GUIMARAES,company_to_socio
REAG - COMERCIO LTDA,EVALDA VIRGINIA DO NASCIMENTO PIO,company_to_socio
REAG - SEGURANCA EMPRESARIAL S/C LTDA,EDNA DELASIR ARMININI LIMA,company_to_socio
REAG - SEGURANCA EMPRESARIAL S/C LTDA,IDA LOPES ANDRE,company_to_socio
CARLOS EDUARDO BENITEZ,CB-PARTICIPACOES E COMERCIO LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE ENTRETENIMENTO LTDA,socio_to_company
LEONARDO RUSSO CALIXTO,ENERGIA ECONOMICA SOLUCOES SUSTENTAVEIS LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 79 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 79 PARTICIPACOES LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 78 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 78 PARTICIPACOES LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,VICTORIA COMMERCIAL PROPERTIES EMPREENDIMENTOS LTDA.,socio_to_company
JOAO CARLOS FALBO MANSUR,FYP 04 SPE IRACEMAPOLIS EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,HB CARD FRANCHISE LTDA,socio_to_company
RODOLFO TURELLI,MEILEN CONSULTORIA E PARTICIPACAO LTDA.,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
DARIO GRAZIATO TANURE,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
REAG WM GESTORA DE PATRIMONIO LTDA,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
FABIANA FRANCO,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
GIULIANA NIGRO ARGESE,REAG - JUS GESTAO DE ATIVOS JUDICIAIS LDA.,socio_to_company
PRISCILA ALVES DE OLIVEIRA,J.C SUPORTE TECNICO INFORMACAO E TECNOLOGIA LTDA,socio_to_company
SILVANO GERSZTEL,LINS EMPREENDIMENTOS IMOBILIARIOS S.A.,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,LINS EMPREENDIMENTOS IMOBILIARIOS S.A.,socio_to_company
EDMILSON QUIRINO DA SILVA,REAG - TRANSPORTES LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,AUTO POSTO 14 BIS LIMITADA,socio_to_company
FELIPE BERGMANN DA SILVA,ABSOLUTE DHAMA GESTAO DE INVESTIMENTOS LTDA,socio_to_company
LUANA RESENDE LADEIRA,ABSOLUTE DHAMA GESTAO DE INVESTIMENTOS LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,WHATIF SOLUCOES EMPRESARIAIS LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,ZAZUU TECNOLOGIA E SERVICOS LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,SABA ESTACIONAMENTOS DO BRASIL LTDA.,socio_to_company
JOAO CARLOS FALBO MANSUR,LATOUR SECURITIES - COMPANHIA DE SECURITIZACAO IMOBILIARIA S.A.,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,LVX VEICULOS LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,ATLANTICA MALL KENNEDY EMPREENDIMENTO IMOBILIARIO LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,BMP TECH TECNOLOGIA E SERVICOS LTDA,socio_to_company
MARCO FOLLA DE RENZIS,WACHSEN PARTICIPACOES LTDA,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,IT SERVICOS LTDA,socio_to_company
GIULIANA NIGRO ARGESE,NIGRO & DORO CONSULTORIA ORGANIZACIONAL LTDA,socio_to_company
ROBERT JOHN VAN DIJK,BANCO BEC S.A.,socio_to_company
SERGIO EDMUNDO SALFATIS,HERKULIZADO PARTICIPACOES LTDA.,socio_to_company
SILVANO GERSZTEL,CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,CAM 02 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
GUSTAVO SCHROEDER BELGER,VERO CONSULTING LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,REAG - TRUST HOLDING FINANCEIRA LTDA,socio_to_company
RSF PARTICIPACOES LTDA.,REAG - TRUST HOLDING FINANCEIRA LTDA,socio_to_company
THIAGO SOUZA GRAMARI,QUALITY CAPITAL CONSULTORIA E GESTAO DE NEGOCIOS LTDA,socio_to_company
RWM PARTNERS S.A.,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
LUCAS PAES SASSI,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
AQUILES FELDMAN,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
FABIANA FRANCO,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
REAG3 PARTNERS LTDA,REAG - WM GESTORA DE PATRIMONIO LTDA,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,ACUTINGA PARTICIPACOES LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,ASCL CONSULTORIA DE INFORMATICA LTDA,socio_to_company
IDA LOPES ANDRE,REAGE SERVICOS LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,MAGNOLIA PARTICIPACOES LTDA.,socio_to_company
LEONARDO FALBO DONATO,REDEVCO CUNHA GAGO LTDA.,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO CUNHA GAGO LTDA.,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,REDEVCO CUNHA GAGO LTDA.,socio_to_company
WALTER MARTINS FERREIRA III,VELOX GESTAO EMPRESARIAL E ASSESSORIA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,SSA HOLDING FINANCEIRA LTDA.,socio_to_company
REAG CAPITAL HOLDING S.A.,SSA HOLDING FINANCEIRA LTDA.,socio_to_company
DJALMA LUIZ RODRIGUES,REAG - SPRAY MONTAGEM E COMERCIO LTDA,socio_to_company
DANILO BARRETTO,REAG - SPRAY MONTAGEM E COMERCIO LTDA,socio_to_company
DJALMA LUIZ RODRIGUES,FANEM LTDA,socio_to_company
EDMILSON QUIRINO DA SILVA,MCJ TRANSPORTES DE CARGAS RODOVIARIAS LTDA,socio_to_company
MARCO FOLLA DE RENZIS,FOLLA ADVOGADOS ASSOCIADOS,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,FLAMBOYANT EMPREENDIMENTO IMOBILIARIO S.A.,socio_to_company
SILVANO GERSZTEL,FLAMBOYANT EMPREENDIMENTO IMOBILIARIO S.A.,socio_to_company
ARTHUR CAIXETA NOGUEIRA,CAIXETA NOGUEIRA - CONSULTORIA FINANCEIRA  LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,TMKB CONSULTORIA EM ATIVOS DE CREDITO LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,ANJOODA PLATAFORMA ELETRONICA DE INVESTIMENTO S.A,socio_to_company
LEONARDO FALBO DONATO,ANJOODA PLATAFORMA ELETRONICA DE INVESTIMENTO S.A,socio_to_company
DJALMA LUIZ RODRIGUES,MENAF INDUSTRIA DE MANUFATURADOS PLASTICOS E ELETROMETALURGICOS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,RSF PARTICIPACOES LTDA.,socio_to_company
ANA CRISTINA UMBELINO DOS SANTOS BORGES,SOCIEDADE ANHANGUERA DE ENSINO LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,BARURU PARTICIPACOES LTDA,socio_to_company
LAZARO REGIS BORGES,REAC PRODUTO AUTOMOTIVOS LTDA,socio_to_company
GIOVANNA UMBELINO BORGES,REAC PRODUTO AUTOMOTIVOS LTDA,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,ZPS PARTICIPACOES LTDA,socio_to_company
REAG WM GESTORA DE PATRIMONIO LTDA,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
AQUILES FELDMAN,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
FABIANA FRANCO,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
DARIO GRAZIATO TANURE,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,socio_to_company
EDNA DELASIR ARMININI LIMA,E2C CONSULTORIA ADMINISTRATIVA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,RCC CAPITAL PARTNERS S.A,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,RCC CAPITAL PARTNERS S.A,socio_to_company
THIAGO SOUZA GRAMARI,RCC CAPITAL PARTNERS S.A,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,RWM PARTNERS S.A.,socio_to_company
MARCOS FERREIRA COSTA,ACE EMPREENDIMENTOS E PARTICIPACOES LTDA.,socio_to_company
LEONARDO FALBO DONATO,HOTEL DA FAZENDA DONA CAROLINA LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,HOTEL DA FAZENDA DONA CAROLINA LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,RCC PARTNERS LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,RCC PARTNERS LTDA,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
MURILO MENEZES PISCIOTTA,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
AQUILES FELDMAN,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
FABIANA FRANCO,REAG - EQUITIES GESTAO DE RECURSOS LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,ANJOODA HOLDING LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,ANJOODA HOLDING LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,ANJOODA HOLDING LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,MUNDO FESTAS LTDA,socio_to_company
ANA CRISTINA UMBELINO DOS SANTOS BORGES,ANHANGUERA  ADMINISTRADORA DE IMOVEIS LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO DESENVOLVIMENTO IMOBILIARIO LTDA.,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO DESENVOLVIMENTO IMOBILIARIO LTDA.,socio_to_company
LEONARDO FALBO DONATO,BLUM CAPITAL PARTNERS LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,BLUM CAPITAL PARTNERS LTDA.,socio_to_company
FABIANA FRANCO,BLUM CAPITAL PARTNERS LTDA.,socio_to_company
MARCIO RYOITI SUZUKI,MARCIO RYOITI SUZUKI APOIO ADMINISTRATIVO LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,GRA ASSET MANAGEMENT LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,GRA ASSET MANAGEMENT LTDA,socio_to_company
ARTHUR CAIXETA NOGUEIRA,GRA ASSET MANAGEMENT LTDA,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,GRA ASSET MANAGEMENT LTDA,socio_to_company
DARIO GRAZIATO TANURE,GRA ASSET MANAGEMENT LTDA,socio_to_company
DARIO GRAZIATO TANURE,FRIDAY PARTICIPACOES LTDA,socio_to_company
MURILO MENEZES PISCIOTTA,MESON CAPITAL PARTICIPACOES LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO VILA DA MATA SPE LTDA,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,REDEVCO VILA DA MATA SPE LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO VILA DA MATA SPE LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE CAPITAL PARTNERS S.A.,socio_to_company
LEONARDO FALBO DONATO,REVEE 01 LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,ESPACO ITAICI SPE LTDA,socio_to_company
MARIA LUCIA DA SILVA GOMES,FARMACIA REAG DE CAMPO GRANDE LTDA,socio_to_company
GERSON CARLOS GOMES,FARMACIA REAG DE CAMPO GRANDE LTDA,socio_to_company
DANILO BARRETTO,AVID SOLUTIONS AUTOMACAO INDUSTRIAL LTDA,socio_to_company
WALTER MARTINS FERREIRA III,MONTREAL INVESTIMENTOS E PARTICIPACOES LTDA,socio_to_company
ROBERT JOHN VAN DIJK,VDF QB ADMINISTRACAO DE BENS PROPRIOS LTDA,socio_to_company
WALTER MARTINS FERREIRA III,PEGASUS HOLDINGS E PARTICIPACOES LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - BCS PARTICIPACOES S.A,socio_to_company
LEONARDO DE SOUZA CARVALHO,REAG - BCS PARTICIPACOES S.A,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 67 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 67 PARTICIPACOES LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,GMS COFFEE COMPANY LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,GMS COFFEE COMPANY LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,ASSOCIACAO JARDIM TORIBA,socio_to_company
JOAO CARLOS FALBO MANSUR,REC SAPHYR IPIRANGA EMPREENDIMENTOS S.A.,socio_to_company
RENATO LAZARO RAMOS,COSMICA MODAS LTDA,socio_to_company
PAULO ROBERTO BATISTA MACHADO,BTG PACTUAL CORRETORA DE MERCADORIAS LTDA,socio_to_company
MARCIO RYOITI SUZUKI,REGINA SUZUKI DESIGN DE INTERIORES LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,CONDOCASH ASSESSORIA EM CREDITO S.A,socio_to_company
LEONARDO DE SOUZA CARVALHO,CONDOCASH ASSESSORIA EM CREDITO S.A,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,REAG - ASSET MANAGEMENT S.A,socio_to_company
LEONARDO DE SOUZA CARVALHO,REAG - ASSET MANAGEMENT S.A,socio_to_company
ARTHUR CAIXETA NOGUEIRA,REAG - ASSET MANAGEMENT S.A,socio_to_company
DARIO GRAZIATO TANURE,REAG - ASSET MANAGEMENT S.A,socio_to_company
CARLOS EDUARDO BENITEZ,BMP SOCIEDADE DE CREDITO DIRETO S.A,socio_to_company
JOAO CARLOS FALBO MANSUR,SKYDIVE.PRO PROCESSAMENTO DE DADOS LTDA,socio_to_company
LEANDRO MINORU SHIMOKAWA,LEGUGA EMPREENDIMENTO E PARTICIPACAO LTDA,socio_to_company
RENATO LAZARO RAMOS,AVITA 01 EMPREENDIMENTO IMOBILIARIO SPE LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE CANINDE LTDA,socio_to_company
SILVANO GERSZTEL,ALTANA COMERCIAL E SERVICOS LTDA,socio_to_company
IDA LOPES ANDRE,REAGE SEGURANCA E VIGILANCIA S/C LTDA,socio_to_company
WALTER MARTINS FERREIRA III,SIFRA AGENTES AUTONOMOS DE INVESTIMENTOS LTDA,socio_to_company
LEONARDO SOARES GRAPEIA,ASSOCIACAO CENTRO CULTURAL E SOCIAL BNEI CHALUTZIM,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,ATLANTICA MALL KENNEDY EMPREENDIMENTO IMOBILIARIO LTDA.,socio_to_company
ANJOODA HOLDING LTDA,REAG - PLATAFORMA ELETRONICA DE INVESTIMENTOS ALTERNATIVOS LDA.,socio_to_company
LEONARDO FALBO DONATO,REAG - PLATAFORMA ELETRONICA DE INVESTIMENTOS ALTERNATIVOS LDA.,socio_to_company
SILVANO GERSZTEL,RCC CONSULTORIA ESPECIALIZADA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,RWM CAPITAL PARTNERS S.A,socio_to_company
MARISA BIANCULLI NASSAR,RWM CAPITAL PARTNERS S.A,socio_to_company
LEONARDO FALBO DONATO,RWM CAPITAL PARTNERS S.A,socio_to_company
DARIO GRAZIATO TANURE,AETERNITAS PARTICIPACOES LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,VIVER INCORPORADORA E CONSTRUTORA S.A.,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,TAMIN CORPORATE CORRETORA DE SEGUROS LTDA,socio_to_company
SILVANO GERSZTEL,CAM 04 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,CAM 04 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,GERALD DO BRASIL EXPORTADORA LTDA.,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,"FDC EMPREENDIMENTOS, ADMINISTRACAO E PARTICIPACAO LTDA.",socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,QFLASH TECNOLOGIA LTDA,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,PENNAFORT & BARROS SOCIEDADE DE ADVOGADOS,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,I9 SERVICOS ADMINISTRATIVOS LTDA.,socio_to_company
RODOLFO TURELLI,I9 SERVICOS ADMINISTRATIVOS LTDA.,socio_to_company
LAZARO REGIS BORGES,REPEL COMPONENTES AUTOMOTIVOS LTDA,socio_to_company
RUBIA MARIA GUERRA,REAG - AGROPECUARIA LTDA,socio_to_company
GILMAR GABRIEL GUERRA,REAG - AGROPECUARIA LTDA,socio_to_company
AMAURY GABRIEL GUERRA,REAG - AGROPECUARIA LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,PRIMAVERA PARTICIPACOES LTDA.,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,QUASAR HOLDING S.A.,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,NOVA DIMENSAO EMPREENDIMENTOS E PARTICIPACOES LTDA,socio_to_company
MARISA BIANCULLI NASSAR,BRAIN REALTY CONSULTORIA E PARTICIPACOES IMOBILIARIAS S.A,socio_to_company
DAVID TADEU PANICO,LBH INTERMEDIACAO DE NEGOCIOS EIRELI,socio_to_company
DARIO GRAZIATO TANURE,MAPDA EMPREENDIMENTOS E PARTICIPACOES S.A,socio_to_company
GLEYSSON VILELA SILVA,ASSOCIAO EM PROL DOS DIREITOS DOS CONSUMIDORES DE MEDIC DO EST DE GOIAS,socio_to_company
FABIO LEITE CESAR,LC - ASSESSORIA EMPRESARIAL LTDA.,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,R2 PARTNERS LTDA,socio_to_company
LEONARDO FALBO DONATO,R2 PARTNERS LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,HCP SERVICOS ADMINISTRATIVOS LTDA,socio_to_company
FABIANA FRANCO,ANTONIO CARLOS DE CARVALHO EOUTRA,socio_to_company
JOAO CARLOS FALBO MANSUR,INOVE ASSESSORIA CONTABIL LTDA.,socio_to_company
EMPIRICA HOLDING LTDA,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA.,socio_to_company
FABIANA FRANCO,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA.,socio_to_company
DARIO GRAZIATO TANURE,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA.,socio_to_company
WALTER MARTINS FERREIRA III,"PORTBANK GAIA CONSULTORIA, GESTAO E SERVICOS FINANCEIROS LTDA.",socio_to_company
LEONARDO SOARES GRAPEIA,NIO MEIOS DE PAGAMENTO S.A.,socio_to_company
LEONARDO DE SOUZA CARVALHO,NIO MEIOS DE PAGAMENTO S.A.,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,OPEN MALL ESPACO ITAICI LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,AG PARTNERS ASSESSORIA EMPRESARIAL E PARALEGAL LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,RI PRISMA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REVEE A&B LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE A&B LTDA,socio_to_company
FABIO LEITE CESAR,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
SERGIO LUIZ PANICO,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
REAG ECP PARTNERS LTDA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
DAVID TADEU PANICO,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
DANIEL FREDERICO PANICO,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
FABIO BAPTISTA GARCIA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
CAIO MACCHIA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
LUANA RESENDE LADEIRA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
MARCIO RYOITI SUZUKI,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
MATHEUS ALBUQUERQUE DOURADO,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
MAURO PEREIRA BUENO MEINBERG,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
FELIPE BERGMANN DA SILVA,REAG - ORBIZ PARTICIPACOES LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 76 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 76 PARTICIPACOES LTDA,socio_to_company
JOSE LUIZ CORREIA FARIA,REAG-CHEMIE COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.,socio_to_company
MARCIA DE CASSIA MORAES FARIA,REAG-CHEMIE COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.,socio_to_company
PRISCILA ALVES DE OLIVEIRA,JH TRANSPORTES LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - PAR LTDA. LIQUIDACAO,socio_to_company
REAG CAPITAL HOLDING S.A.,REAG - PAR LTDA. LIQUIDACAO,socio_to_company
LEONARDO DE SOUZA CARVALHO,REAG - PAR LTDA. LIQUIDACAO,socio_to_company
LUCAS PAES SASSI,MAESTRO SPALLA PARTICIPACOES LTDA,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
AQUILES FELDMAN,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
FABIANA FRANCO,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - AMBIENTAL GESTAO DE RECURSOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - PORTFOLIO SOLUTIONS LTDA,socio_to_company
